station,cast,rosette,lat,lon,pressure,temp,sal,ctd_oxy,ctd_chl,theta,sigma,oxy_um,dic,alk,ph,po4_um,no23_um,sio4_um,LLN,LLP,PC,PN,PP,PSi,chl_ug,phaeo_ug,het_abund,pro_abund,syn_abund,euk_abund,cruise
L1,18,17,24.809,158.598,15.7,26.24,35.398,207.5,0.1392,26.236,23.2616,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,18,16,24.809,158.598,15.2,26.238,35.398,207.6,0.1388,26.235,23.2622,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18,0.31,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,18,15,24.809,158.598,15.8,26.241,35.398,207.5,0.1392,26.237,23.2613,NA,2020.1,2329,8.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.02,4.031,1.565,0.008,0.005,MC
L1,18,14,24.809,158.598,45.6,25.126,35.302,218.2,0.1746,25.116,23.5359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,18,13,24.809,158.598,75.1,20.052,35.04,238.3,0.2667,20.038,24.7835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,18,12,24.809,158.598,112.6,17.606,34.846,223.5,0.8634,17.587,25.2561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,18,11,24.809,158.598,112.5,17.62,34.848,223.8,0.8663,17.601,25.2542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,18,10,24.809,158.598,111.9,17.672,34.853,224.8,0.8771,17.653,25.2454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,18,9,24.809,158.598,113,17.568,34.842,222.8,0.855,17.549,25.2623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,18,8,24.809,158.598,111.2,17.72,34.859,225.7,0.8782,17.701,25.2383,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,18,7,24.809,158.598,113,17.57,34.843,222.8,0.8554,17.551,25.2625,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.99,0.34,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,18,6,24.809,158.598,112.7,17.594,34.845,223.3,0.8607,17.575,25.2583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,0.49,4.812,0.443,0.005,0.031,MC
L1,18,5,24.809,158.598,125.2,16.924,34.755,211.1,0.6207,16.903,25.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,18,4,24.809,158.598,150.1,15.744,34.591,205.1,0.3199,15.721,25.4972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,18,3,24.809,158.598,175.5,14.84,34.472,204.2,0.1224,14.814,25.6062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,18,2,24.809,158.598,300.7,10.991,34.175,205.1,0.0831,10.954,26.1418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,18,1,24.809,158.598,700.8,4.72,34.162,44.7,0.121,4.665,27.0487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,19,24,24.81,158.62,16.6,26.33,35.399,206.8,0.1346,26.326,23.2341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,19,23,24.81,158.62,15.6,26.331,35.4,206.8,0.1356,26.327,23.2345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,19,22,24.81,158.62,16,26.332,35.4,206.8,0.1359,26.328,23.2342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,19,21,24.81,158.62,15.8,26.332,35.4,206.8,0.1358,26.328,23.2342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,19,20,24.81,158.62,16,26.332,35.4,206.8,0.1359,26.328,23.2342,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,19,19,24.81,158.62,15.1,26.329,35.4,206.8,0.1352,26.326,23.2351,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01,0.29,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,19,18,24.81,158.62,15.1,26.329,35.4,206.8,0.1352,26.326,23.2351,NA,2019.5,2327,8.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.04,4.119,1.791,0.009,0.007,MC
L1,19,17,24.81,158.62,60.6,22.573,35.169,232.1,0.2099,22.561,24.1893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,19,16,24.81,158.62,60.3,22.583,35.17,232.1,0.2097,22.571,24.1872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,19,15,24.81,158.62,102.6,17.958,34.886,228.4,0.877,17.94,25.2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,19,14,24.81,158.62,102.5,17.959,34.886,228.4,0.8763,17.941,25.2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,19,13,24.81,158.62,107.8,17.663,34.856,224.5,0.8521,17.645,25.2497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,19,12,24.81,158.62,107.3,17.669,34.856,224.6,0.8598,17.651,25.2483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,19,11,24.81,158.62,107.9,17.662,34.856,224.5,0.8514,17.644,25.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,19,10,24.81,158.62,107.3,17.669,34.856,224.6,0.8601,17.651,25.2483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,19,9,24.81,158.62,107.1,17.671,34.856,224.7,0.8622,17.653,25.2478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,19,8,24.81,158.62,107.3,17.668,34.856,224.6,0.8594,17.65,25.2485,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07,0.34,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,19,7,24.81,158.62,107.7,17.664,34.856,224.5,0.8542,17.646,25.2495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.792,0.475,0.004,0.038,MC
L1,19,6,24.81,158.62,122.4,16.954,34.761,211.6,0.6195,16.934,25.3474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,19,5,24.81,158.62,122,16.964,34.763,211.7,0.6243,16.944,25.3466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,19,4,24.81,158.62,175.9,14.207,34.399,204.2,0.0946,14.181,25.6852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,19,3,24.81,158.62,175.9,14.206,34.399,204.2,0.0946,14.18,25.6854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,19,2,24.81,158.62,250.9,12.025,34.226,205.7,0.0833,11.992,25.9899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,19,1,24.81,158.62,250,12.022,34.226,205.8,0.0832,11.99,25.9905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,20,24,24.811,158.62,4.8,26.303,35.399,206.8,0.1335,26.302,23.2418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,20,23,24.811,158.62,5.1,26.303,35.399,206.8,0.1332,26.302,23.2418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,20,22,24.811,158.62,4.8,26.303,35.399,206.8,0.1335,26.302,23.2418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,20,21,24.811,158.62,25.2,26.255,35.397,207.1,0.1388,26.249,23.2568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,20,20,24.811,158.62,25.3,26.254,35.397,207.1,0.1389,26.248,23.2571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,20,19,24.811,158.62,24.8,26.252,35.397,207,0.1394,26.246,23.2577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,20,18,24.811,158.62,25.1,26.256,35.397,207.1,0.1387,26.25,23.2565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,20,17,24.811,158.62,26.3,26.238,35.396,207.2,0.1424,26.232,23.2614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,20,16,24.811,158.62,25.9,26.248,35.397,207.1,0.1395,26.242,23.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,20,15,24.811,158.62,44.3,25.38,35.321,216,0.1668,25.37,23.4725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,20,14,24.811,158.62,45.7,25.354,35.319,216,0.1647,25.344,23.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,20,13,24.811,158.62,45.5,25.356,35.319,216,0.1649,25.346,23.4784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,20,12,24.811,158.62,44.7,25.373,35.321,216,0.166,25.363,23.4746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,20,11,24.811,158.62,44,25.384,35.322,216,0.1672,25.374,23.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,20,10,24.811,158.62,44.7,25.373,35.321,216,0.166,25.363,23.4746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,20,9,24.811,158.62,75.3,19.719,35.022,238.2,0.2966,19.705,24.8571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,20,8,24.811,158.62,75.1,19.723,35.023,238.2,0.2979,19.709,24.8568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,20,7,24.811,158.62,75,19.726,35.023,238.2,0.2986,19.712,24.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,20,6,24.811,158.62,100,17.977,34.886,228.1,0.8117,17.96,25.1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,20,5,24.811,158.62,100.6,17.94,34.881,227.5,0.8169,17.923,25.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,20,4,24.811,158.62,100.6,17.937,34.881,227.5,0.8172,17.92,25.2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,20,3,24.811,158.62,124.7,16.956,34.76,211.8,0.6441,16.936,25.3463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,20,2,24.811,158.62,124.6,16.96,34.761,211.8,0.6448,16.94,25.3461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,20,1,24.811,158.62,124.5,16.969,34.762,212,0.6464,16.949,25.3447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,21,24,24.812,158.621,5.4,26.281,35.399,206.8,0.1377,26.28,23.2487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,21,23,24.812,158.621,4.9,26.282,35.399,206.8,0.137,26.281,23.2484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.04,NA,NA,NA,NA,MC
L1,21,22,24.812,158.621,5.4,26.281,35.399,206.8,0.1377,26.28,23.2487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.05,NA,NA,NA,NA,MC
L1,21,21,24.812,158.621,5.4,26.281,35.399,206.8,0.1377,26.28,23.2487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.05,4.183,1.961,0.009,0.008,MC
L1,21,20,24.812,158.621,26,26.202,35.396,207.2,0.1418,26.196,23.2727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.06,NA,NA,NA,NA,MC
L1,21,19,24.812,158.621,25.9,26.202,35.396,207.2,0.1419,26.196,23.2727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.05,NA,NA,NA,NA,MC
L1,21,18,24.812,158.621,24.5,26.2,35.396,207.3,0.1421,26.195,23.2732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.06,4.055,2.116,0.011,0.008,MC
L1,21,17,24.812,158.621,45.1,25.04,35.298,218.7,0.1683,25.03,23.5591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.07,NA,NA,NA,NA,MC
L1,21,16,24.812,158.621,45.8,24.999,35.296,218.9,0.1685,24.989,23.5701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.07,NA,NA,NA,NA,MC
L1,21,15,24.812,158.621,45.9,24.993,35.295,219,0.1685,24.983,23.5712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.07,4.399,2.49,0.01,0.009,MC
L1,21,14,24.812,158.621,75.3,20.667,35.071,237.9,0.2599,20.653,24.6433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.15,NA,NA,NA,NA,MC
L1,21,13,24.812,158.621,75.1,20.717,35.073,237.9,0.259,20.703,24.6313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.15,NA,NA,NA,NA,MC
L1,21,12,24.812,158.621,75.5,20.58,35.067,237.8,0.2615,20.566,24.6636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.17,4.657,2.005,0.019,0.011,MC
L1,21,11,24.812,158.621,100.7,18.1,34.899,228.1,0.7927,18.083,25.1754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.42,NA,NA,NA,NA,MC
L1,21,10,24.812,158.621,100.2,18.121,34.901,228.3,0.7931,18.104,25.1717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,0.4,NA,NA,NA,NA,MC
L1,21,9,24.812,158.621,100,18.129,34.902,228.4,0.7933,18.112,25.1705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.38,5.24,0.858,0.01,0.033,MC
L1,21,8,24.812,158.621,111.6,17.487,34.829,219.9,0.8021,17.468,25.2718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.52,NA,NA,NA,NA,MC
L1,21,7,24.812,158.621,112.2,17.452,34.825,219.2,0.7891,17.433,25.2772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,0.51,NA,NA,NA,NA,MC
L1,21,6,24.812,158.621,111.5,17.49,34.83,219.9,0.8066,17.471,25.2719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.54,4.775,0.492,0.003,0.035,MC
L1,21,5,24.812,158.621,124.9,16.951,34.76,211.2,0.6405,16.93,25.3475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.53,NA,NA,NA,NA,MC
L1,21,4,24.812,158.621,124.6,16.956,34.761,211.2,0.6336,16.936,25.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.51,NA,NA,NA,NA,MC
L1,21,3,24.812,158.621,124.8,16.953,34.76,211.2,0.6384,16.933,25.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.53,3.702,0.432,0.001,0.025,MC
L1,21,2,24.812,158.621,150.2,15.594,34.57,205,0.2624,15.571,25.5147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.18,1.936,0.102,0,0.005,MC
L1,21,1,24.812,158.621,174.8,14.776,34.465,204.9,0.1303,14.75,25.6146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.04,1.648,0.012,0,0.001,MC
L1,22,16,24.812,158.621,14.5,26.257,35.396,206.7,0.135,26.254,23.2546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,22,15,24.812,158.621,14.9,26.258,35.396,206.7,0.1361,26.255,23.2544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,22,14,24.812,158.621,15.5,26.257,35.395,206.7,0.1316,26.254,23.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,22,13,24.812,158.621,15.4,26.257,35.396,206.7,0.1325,26.254,23.2547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,22,12,24.812,158.621,15.1,26.258,35.396,206.7,0.1358,26.255,23.2544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,22,11,24.812,158.621,15.4,26.257,35.396,206.7,0.1325,26.254,23.2547,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,22,10,24.812,158.621,15.3,26.257,35.396,206.7,0.1334,26.254,23.2547,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84,0.29,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,22,9,24.812,158.621,14.6,26.258,35.396,206.7,0.1352,26.255,23.2543,NA,2020.6,2326,8.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.07,4.782,2.156,0.008,0.007,MC
L1,22,8,24.812,158.621,106.6,17.691,34.857,221.3,0.8745,17.673,25.2437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,22,7,24.812,158.621,106.6,17.69,34.857,221.3,0.875,17.672,25.2439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,22,6,24.812,158.621,106.5,17.691,34.857,221.3,0.8736,17.673,25.2436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,22,5,24.812,158.621,107.3,17.641,34.851,220.5,0.873,17.623,25.2512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,22,4,24.812,158.621,107.1,17.671,34.855,221,0.8766,17.653,25.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,22,3,24.812,158.621,107.1,17.678,34.856,221.1,0.8774,17.66,25.2461,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,22,2,24.812,158.621,107.2,17.656,34.853,220.7,0.8748,17.638,25.2491,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,0.3,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,22,1,24.812,158.621,106.8,17.689,34.857,221.2,0.8763,17.671,25.2441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.59,5.081,0.566,0.002,0.036,MC
L1,23,24,24.809,158.673,5.4,26.216,35.401,206.3,0.1353,26.215,23.2706,205.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,23,23,24.809,158.673,15.5,26.218,35.401,206.5,0.1405,26.215,23.2707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,23,22,24.809,158.673,15.4,26.217,35.401,206.5,0.1404,26.214,23.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,23,21,24.809,158.673,16.2,26.218,35.401,206.5,0.1406,26.214,23.2708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,23,20,24.809,158.673,16.1,26.218,35.401,206.5,0.1406,26.214,23.2708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,23,19,24.809,158.673,15.3,26.217,35.401,206.5,0.1404,26.214,23.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,23,18,24.809,158.673,15.1,26.217,35.401,206.5,0.1403,26.214,23.271,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,23,17,24.809,158.673,15.6,26.218,35.401,206.5,0.1405,26.214,23.2707,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74,0.28,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,23,16,24.809,158.673,15.6,26.218,35.401,206.5,0.1405,26.214,23.2707,NA,2020.4,2330,8.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.06,4.152,1.966,0.009,0.007,MC
L1,23,15,24.809,158.673,44.7,24.505,35.269,222.2,0.1848,24.495,23.6989,223.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,23,14,24.809,158.673,74.8,19.966,35.038,237.8,0.2746,19.952,24.8046,239.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,23,13,24.809,158.673,101.7,17.714,34.86,224.6,0.8224,17.697,25.2402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,23,12,24.809,158.673,100.8,17.771,34.866,225.6,0.8314,17.754,25.2308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,23,11,24.809,158.673,101.1,17.759,34.864,225.3,0.8317,17.742,25.2322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,23,10,24.809,158.673,101.1,17.759,34.864,225.3,0.8317,17.742,25.2322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,23,9,24.809,158.673,101.6,17.721,34.861,224.8,0.824,17.704,25.2392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,23,8,24.809,158.673,101.7,17.71,34.859,224.6,0.8217,17.693,25.2404,NA,NA,NA,NA,NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,23,7,24.809,158.673,101.1,17.759,34.864,225.3,0.8317,17.742,25.2322,228.8,NA,NA,NA,NA,NA,NA,NA,NA,1.95,0.34,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,23,6,24.809,158.673,100.7,17.778,34.866,225.7,0.8302,17.761,25.2291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.47,5.002,0.527,0.005,0.036,MC
L1,23,5,24.809,158.673,124.9,16.557,34.701,207.2,0.4692,16.537,25.3946,211.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,23,4,24.809,158.673,149.2,15.438,34.551,203.9,0.2022,15.415,25.5349,208.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,23,3,24.809,158.673,174.3,15.076,34.504,202.6,0.1605,15.05,25.5794,203.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,23,2,24.809,158.673,299.8,11.082,34.174,202.7,0.0835,11.045,26.1246,205.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,23,1,24.809,158.673,700.4,4.979,34.162,47.3,0.1222,4.923,27.0198,48.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,24,24,24.811,158.672,150.2,15.246,34.525,203.2,0.1726,15.223,25.5574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
L1,24,23,24.811,158.672,150.1,15.246,34.525,203.2,0.1731,15.223,25.5574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
